ticker,buy_date,pnl_pct,is_grid_trial,streak_day,buy_year,bucket
3711,2021-04-12,-2.81,0,1,2021,1.第1天
2324,2021-04-12,-2.43,0,0,2021,0.非同買日
3189,2021-04-19,-2.36,0,0,2021,0.非同買日
6274,2021-04-19,-2.18,0,1,2021,1.第1天
8299,2021-04-26,0.78,0,0,2021,0.非同買日
3037,2021-04-26,12.05,0,1,2021,1.第1天
4966,2021-05-03,-9.18,0,3,2021,3.第3天
2345,2021-05-03,-8.32,0,3,2021,3.第3天
4966,2021-05-10,-6.3,0,0,2021,0.非同買日
2059,2021-05-10,-3.12,0,1,2021,1.第1天
2368,2021-05-24,0.73,0,4,2021,4.第4-5天
3661,2021-05-24,1.47,0,0,2021,0.非同買日
3131,2021-05-31,-6.99,0,2,2021,2.第2天
8046,2021-05-31,-3.91,0,1,2021,1.第1天
4966,2021-06-07,-0.6,0,1,2021,1.第1天
3189,2021-06-07,-4.15,0,0,2021,0.非同買日
2455,2021-06-21,3.48,0,1,2021,1.第1天
8046,2021-06-21,9.24,0,2,2021,2.第2天
3131,2021-06-28,3.9,0,0,2021,0.非同買日
6213,2021-06-28,2.27,0,0,2021,0.非同買日
2383,2021-07-05,-3.27,0,0,2021,0.非同買日
6213,2021-07-05,1.08,0,1,2021,1.第1天
2345,2021-07-12,-2.63,0,2,2021,2.第2天
2313,2021-07-12,5.51,0,3,2021,3.第3天
2383,2021-07-19,-3.26,0,0,2021,0.非同買日
6213,2021-07-19,-6.31,0,0,2021,0.非同買日
5269,2021-07-26,0.19,0,0,2021,0.非同買日
4966,2021-07-26,-5.14,0,0,2021,0.非同買日
5269,2021-08-02,4.11,0,0,2021,0.非同買日
3037,2021-08-02,0.43,0,0,2021,0.非同買日
2395,2021-08-23,0.61,0,1,2021,1.第1天
2356,2021-08-23,-0.39,0,1,2021,1.第1天
2330,2021-08-30,0.72,0,5,2021,4.第4-5天
2356,2021-08-30,-0.6,0,3,2021,3.第3天
3189,2021-09-06,-12.97,0,0,2021,0.非同買日
3035,2021-09-13,1.68,0,0,2021,0.非同買日
2059,2021-09-13,0.17,0,0,2021,0.非同買日
2324,2021-09-27,-2.44,0,2,2021,2.第2天
2454,2021-10-25,-0.17,0,4,2021,4.第4-5天
3231,2021-10-25,-0.09,0,1,2021,1.第1天
3533,2021-11-01,-4.08,0,2,2021,2.第2天
2449,2021-11-01,0.15,0,1,2021,1.第1天
3044,2021-11-08,-4.77,0,1,2021,1.第1天
2324,2021-11-08,-1.62,0,2,2021,2.第2天
2382,2021-11-15,2.29,0,2,2021,2.第2天
4966,2021-11-22,-4.8,0,1,2021,1.第1天
8046,2021-11-29,3.49,0,1,2021,1.第1天
2353,2021-11-29,0.47,0,4,2021,4.第4-5天
2353,2021-12-06,-0.1,0,0,2021,0.非同買日
2376,2021-12-13,-5.26,0,0,2021,0.非同買日
6414,2021-12-20,-5.85,0,0,2021,0.非同買日
2357,2021-12-20,0.21,0,0,2021,0.非同買日
2330,2022-01-03,2.39,0,1,2022,1.第1天
3324,2022-01-10,-2.15,0,0,2022,0.非同買日
3231,2022-01-10,1.62,0,0,2022,0.非同買日
3711,2022-01-17,-3.36,0,2,2022,2.第2天
2356,2022-01-24,-1.57,0,1,2022,1.第1天
2382,2022-02-07,1.52,0,2,2022,2.第2天
6187,2022-02-14,2.83,0,2,2022,2.第2天
2382,2022-02-21,-1.02,0,2,2022,2.第2天
3044,2022-03-14,-0.21,0,2,2022,2.第2天
2324,2022-03-28,-1.69,0,2,2022,2.第2天
2353,2022-05-16,-0.08,0,2,2022,2.第2天
2317,2022-05-16,1.78,0,2,2022,2.第2天
2449,2022-05-30,0.5,0,2,2022,2.第2天
3711,2022-06-06,-1.07,0,0,2022,0.非同買日
3653,2022-06-27,-1.79,0,3,2022,3.第3天
2317,2022-07-25,-0.14,0,3,2022,3.第3天
3706,2022-08-01,-1.66,0,2,2022,2.第2天
2313,2022-08-08,0.38,0,1,2022,1.第1天
2455,2022-08-15,-0.18,0,2,2022,2.第2天
6643,2022-09-05,0.08,0,0,2022,0.非同買日
2308,2022-09-12,-1.33,0,2,2022,2.第2天
2308,2022-09-19,-1.34,0,1,2022,1.第1天
2368,2022-10-03,0.25,0,0,2022,0.非同買日
2454,2022-10-24,-2.12,0,2,2022,2.第2天
3034,2022-10-31,1.46,0,2,2022,2.第2天
3105,2022-11-07,5.38,0,1,2022,1.第1天
2303,2022-11-14,0.18,0,6,2022,5.第6天以上
6139,2022-11-21,0.33,0,3,2022,3.第3天
2356,2022-12-12,0.8,0,1,2022,1.第1天
6274,2023-01-09,-2.71,0,2,2023,2.第2天
6274,2023-01-16,1.41,0,1,2023,1.第1天
8210,2023-01-16,5.41,0,4,2023,4.第4-5天
6515,2023-01-30,-2.64,0,3,2023,3.第3天
2449,2023-02-06,0.28,0,2,2023,2.第2天
2324,2023-02-13,-1.44,0,1,2023,1.第1天
2356,2023-02-20,-0.04,0,1,2023,1.第1天
8046,2023-03-06,0.16,0,3,2023,3.第3天
4966,2023-03-13,1.59,0,1,2023,1.第1天
3443,2023-03-20,-1.45,0,2,2023,2.第2天
8046,2023-03-27,-5.3,0,6,2023,5.第6天以上
2368,2023-03-27,-1.92,0,1,2023,1.第1天
2324,2023-04-10,-0.21,0,2,2023,2.第2天
3017,2023-04-17,-3.78,0,0,2023,0.非同買日
2317,2023-06-19,-0.16,0,1,2023,1.第1天
2454,2023-10-30,-1.87,0,1,2023,1.第1天
2449,2023-11-13,-3.92,0,1,2023,1.第1天
3034,2023-12-18,-1.56,0,1,2023,1.第1天
2303,2023-12-25,5.94,0,1,2023,1.第1天
2376,2024-04-08,-6.45,0,2,2024,2.第2天
2330,2024-05-13,1.83,0,2,2024,2.第2天
2303,2024-05-20,2.96,0,2,2024,2.第2天
6414,2024-06-03,-2.68,0,1,2024,1.第1天
2308,2024-06-17,5.57,0,4,2024,4.第4-5天
2356,2024-07-01,-2.19,0,2,2024,2.第2天
2330,2025-01-06,-2.37,0,2,2025,2.第2天
2059,2025-02-10,4.78,0,0,2025,0.非同買日
3231,2025-06-16,-3.1,0,3,2025,3.第3天
2368,2025-06-30,-2.11,0,1,2025,1.第1天
3706,2025-07-21,2.7,0,3,2025,3.第3天
2345,2025-08-04,1.2,0,3,2025,3.第3天
2059,2025-08-11,1.06,0,1,2025,1.第1天
2059,2025-09-01,4.93,0,2,2025,2.第2天
2455,2025-09-08,-2.48,0,1,2025,1.第1天
2383,2025-09-15,-0.6,0,0,2025,0.非同買日
2357,2025-09-22,-0.6,0,1,2025,1.第1天
3443,2025-10-13,-2.25,0,4,2025,4.第4-5天
2356,2025-10-27,1.1,0,5,2025,4.第4-5天
3324,2025-11-03,-7.41,0,3,2025,3.第3天
6442,2025-11-10,0.79,0,1,2025,1.第1天
3189,2025-11-17,-5.52,0,2,2025,2.第2天
3711,2025-12-08,2.33,0,2,2025,2.第2天
2368,2025-12-22,2.15,0,2,2025,2.第2天
2330,2025-12-29,0.7,0,2,2025,2.第2天
6515,2026-01-05,7.36,0,1,2026,1.第1天
3189,2026-01-12,-5.54,0,2,2026,2.第2天
3189,2026-02-02,12.27,0,0,2026,0.非同買日
2454,2026-02-09,0.76,0,1,2026,1.第1天
2395,2026-02-23,5.08,0,2,2026,2.第2天
2317,2026-02-23,7.23,0,2,2026,2.第2天
2395,2026-03-02,-7.98,0,6,2026,5.第6天以上
2317,2026-03-02,-9.75,0,1,2026,1.第1天
3653,2026-03-09,8.94,0,1,2026,1.第1天
3131,2026-03-16,4.69,0,0,2026,0.非同買日
3583,2026-03-23,13.31,0,1,2026,1.第1天
8996,2026-03-30,0.85,0,3,2026,3.第3天
3105,2026-03-30,-4.16,0,0,2026,0.非同買日
2345,2026-04-13,7.59,0,2,2026,2.第2天
3443,2026-04-13,9.97,0,1,2026,1.第1天
2308,2026-04-20,5.42,0,1,2026,1.第1天
3661,2026-04-20,11.47,0,5,2026,4.第4-5天
6669,2026-04-27,-1.51,0,0,2026,0.非同買日
2368,2026-04-27,-4.8,0,0,2026,0.非同買日
2368,2026-05-04,-0.25,0,1,2026,1.第1天
3711,2026-05-04,-0.79,0,1,2026,1.第1天
3661,2026-05-11,-11.6,0,2,2026,2.第2天
2395,2026-05-11,-3.51,0,5,2026,4.第4-5天
2303,2026-05-18,-3.28,0,0,2026,0.非同買日
6531,2026-05-25,1.76,0,2,2026,2.第2天
2395,2026-06-01,-1.37,0,1,2026,1.第1天
2368,2026-06-08,3.79,0,0,2026,0.非同買日
3034,2026-06-15,3.42,0,3,2026,3.第3天
2376,2026-06-15,-1.17,0,2,2026,2.第2天
3189,2026-06-22,-7.72,0,0,2026,0.非同買日
6531,2026-06-22,-4.61,0,0,2026,0.非同買日
5269,2026-06-29,-0.94,0,1,2026,1.第1天
6139,2026-07-06,-7.64,0,0,2026,0.非同買日
3017,2026-07-06,-13.44,0,0,2026,0.非同買日
8046,2026-07-13,10.75,0,0,2026,0.非同買日
6669,2026-07-27,-8.04,0,0,2026,0.非同買日
2303,2021-09-06,-5.01,0,0,2021,0.非同買日
2454,2021-09-27,-5.37,0,2,2021,2.第2天
3035,2021-10-18,24.08,0,0,2021,0.非同買日
3529,2021-10-18,-0.37,0,1,2021,1.第1天
2449,2021-11-15,2.23,0,5,2021,4.第4-5天
6669,2021-11-22,-1.56,0,0,2021,0.非同買日
2454,2021-12-06,-1.51,0,0,2021,0.非同買日
2383,2021-12-13,-1.85,0,1,2021,1.第1天
6515,2021-12-27,2.27,0,0,2021,0.非同買日
3037,2021-12-27,-2.7,0,0,2021,0.非同買日
8046,2022-01-03,-2.3,0,1,2022,1.第1天
3044,2022-01-17,1.37,0,1,2022,1.第1天
2330,2022-01-24,-3.34,0,1,2022,1.第1天
2376,2022-02-07,-2.3,0,1,2022,1.第1天
3661,2022-02-14,3.07,0,0,2022,0.非同買日
8299,2022-02-21,-2.3,0,0,2022,0.非同買日
3035,2022-03-14,-11.37,0,0,2022,0.非同買日
2313,2022-03-21,13.11,0,2,2022,2.第2天
5269,2022-03-21,1.57,0,0,2022,0.非同買日
3661,2022-03-28,0.78,0,1,2022,1.第1天
2059,2022-05-09,4.79,0,1,2022,1.第1天
3533,2022-05-09,8.45,0,0,2022,0.非同買日
8996,2022-05-23,7.16,0,0,2022,0.非同買日
3324,2022-05-23,0.76,0,0,2022,0.非同買日
2308,2022-05-30,-0.39,0,3,2022,3.第3天
2454,2022-06-06,-2.58,0,0,2022,0.非同買日
2345,2022-06-27,-12.95,0,0,2022,0.非同買日
2368,2022-07-18,3.7,0,1,2022,1.第1天
4966,2022-07-18,-2.74,0,1,2022,1.第1天
6213,2022-07-25,-4.72,0,1,2022,1.第1天
2303,2022-08-01,1.25,0,2,2022,2.第2天
2308,2022-08-08,2.97,0,2,2022,2.第2天
6643,2022-08-15,-4.08,0,0,2022,0.非同買日
2395,2022-08-22,-6.82,0,4,2022,4.第4-5天
3035,2022-08-22,-0.07,0,0,2022,0.非同買日
2383,2022-09-05,-0.89,0,0,2022,0.非同買日
3653,2022-09-05,2.68,0,0,2022,0.非同買日
2353,2022-09-12,-2.39,0,1,2022,1.第1天
8210,2022-09-19,-5.1,0,0,2022,0.非同買日
6669,2022-10-03,-2.2,0,0,2022,0.非同買日
2059,2022-10-03,-6.67,0,0,2022,0.非同買日
8299,2022-10-17,-3.7,0,0,2022,0.非同買日
2308,2022-10-24,-4.67,0,2,2022,2.第2天
3035,2022-10-31,4.3,0,0,2022,0.非同買日
2454,2022-11-07,11.75,0,1,2022,1.第1天
2330,2022-11-14,7.67,0,2,2022,2.第2天
3661,2022-11-21,-0.6,0,0,2022,0.非同買日
3081,2022-11-28,7.61,0,0,2022,0.非同買日
3189,2022-11-28,12.85,0,1,2022,1.第1天
3324,2022-12-05,-3.72,0,1,2022,1.第1天
3711,2022-12-05,-3.45,0,1,2022,1.第1天
2357,2022-12-12,-3.88,0,0,2022,0.非同買日
2324,2022-12-12,3.48,0,0,2022,0.非同買日
2395,2022-12-19,-1.18,0,0,2022,0.非同買日
2357,2022-12-26,-1.33,0,1,2022,1.第1天
2395,2022-12-26,-1.48,0,0,2022,0.非同買日
2360,2023-01-09,-7.02,0,4,2023,4.第4-5天
8299,2023-01-30,-0.87,0,6,2023,5.第6天以上
3231,2023-02-06,-1.38,0,6,2023,5.第6天以上
3034,2023-02-13,6.46,0,0,2023,0.非同買日
2353,2023-02-20,-1.37,0,1,2023,1.第1天
3034,2023-03-06,0.82,0,2,2023,2.第2天
8046,2023-03-13,-1.91,0,4,2023,4.第4-5天
3034,2023-03-13,-0.13,0,2,2023,2.第2天
2356,2023-03-20,7.24,0,1,2023,1.第1天
2324,2023-03-27,2.21,0,1,2023,1.第1天
3034,2023-04-17,-5.37,0,0,2023,0.非同買日
2368,2023-04-17,-1.57,0,0,2023,0.非同買日
6282,2023-04-24,-6.06,0,0,2023,0.非同買日
2395,2023-05-08,0.57,0,8,2023,5.第6天以上
2324,2023-05-15,2.47,0,6,2023,5.第6天以上
8996,2023-05-22,9.77,0,1,2023,1.第1天
5269,2023-05-29,-11.69,0,2,2023,2.第2天
8210,2023-05-29,14.16,0,1,2023,1.第1天
8299,2023-05-29,-1.91,0,2,2023,2.第2天
2421,2023-06-05,-3.76,0,1,2023,1.第1天
6830,2023-06-05,5.32,0,4,2023,4.第4-5天
2382,2023-06-12,15.58,0,2,2023,2.第2天
2308,2023-06-12,11.09,0,1,2023,1.第1天
2454,2023-06-19,-3.96,0,1,2023,1.第1天
2059,2023-06-26,15.16,0,0,2023,0.非同買日
6669,2023-06-26,21.31,0,0,2023,0.非同買日
2353,2023-06-26,-2.83,0,0,2023,0.非同買日
6139,2023-07-03,-2.11,0,1,2023,1.第1天
3661,2023-07-03,-0.34,0,1,2023,1.第1天
3035,2023-07-10,25.09,0,0,2023,0.非同買日
6669,2023-07-10,20.31,0,0,2023,0.非同買日
3189,2023-07-17,-0.6,0,1,2023,1.第1天
3035,2023-07-17,17.63,0,0,2023,0.非同買日
8210,2023-07-24,-15.23,0,0,2023,0.非同買日
2059,2023-07-24,-9.02,0,0,2023,0.非同買日
3131,2023-07-31,-17.12,0,1,2023,1.第1天
2455,2023-07-31,-3.97,0,2,2023,2.第2天
2454,2023-08-07,-4.4,0,5,2023,4.第4-5天
2345,2023-08-07,-1.87,0,1,2023,1.第1天
2317,2023-08-14,-4.66,0,0,2023,0.非同買日
2382,2023-08-14,4.18,0,0,2023,0.非同買日
3583,2023-08-21,-6.4,0,1,2023,1.第1天
3587,2023-08-21,5.47,0,1,2023,1.第1天
2376,2023-08-28,-6.94,0,0,2023,0.非同買日
3587,2023-08-28,-3.54,0,0,2023,0.非同買日
6274,2023-09-04,-0.6,0,1,2023,1.第1天
3034,2023-09-04,3.76,0,3,2023,3.第3天
6414,2023-09-11,0.87,0,0,2023,0.非同買日
2454,2023-09-11,8.87,0,0,2023,0.非同買日
3189,2023-09-18,-3.23,0,2,2023,2.第2天
5269,2023-09-18,-8.46,0,0,2023,0.非同買日
2345,2023-09-25,3.22,0,1,2023,1.第1天
6213,2023-09-25,5.09,0,2,2023,2.第2天
6213,2023-10-02,-0.39,0,3,2023,3.第3天
3231,2023-10-02,-12.06,0,1,2023,1.第1天
6643,2023-10-16,-3.24,0,0,2023,0.非同買日
2454,2023-10-16,-2.85,0,0,2023,0.非同買日
2313,2023-10-30,0.14,0,0,2023,0.非同買日
2454,2023-11-06,2.11,0,2,2023,2.第2天
2303,2023-11-06,-1.5,0,4,2023,4.第4-5天
2330,2023-11-13,0.45,0,5,2023,4.第4-5天
6282,2023-11-20,6.58,0,1,2023,1.第1天
3324,2023-11-20,-7.47,0,0,2023,0.非同買日
3583,2023-11-27,1.21,0,0,2023,0.非同買日
8996,2023-11-27,-0.4,0,0,2023,0.非同買日
2360,2023-12-04,-3.59,0,1,2023,1.第1天
3131,2023-12-04,-2.05,0,0,2023,0.非同買日
3037,2023-12-11,-1.72,0,2,2023,2.第2天
3189,2023-12-11,-5.71,0,3,2023,3.第3天
2330,2023-12-18,-1.28,0,3,2023,3.第3天
2353,2023-12-25,6.1,0,0,2023,0.非同買日
6643,2024-01-08,10.3,0,0,2024,0.非同買日
6531,2024-01-08,10.58,0,0,2024,0.非同買日
2368,2024-01-15,-7.73,0,1,2024,1.第1天
3131,2024-01-15,9.13,0,1,2024,1.第1天
3017,2024-01-22,2.01,0,2,2024,2.第2天
2376,2024-01-22,-1.43,0,2,2024,2.第2天
2313,2024-01-29,0.24,0,2,2024,2.第2天
2455,2024-01-29,2.05,0,2,2024,2.第2天
6274,2024-02-05,9.14,0,2,2024,2.第2天
3044,2024-02-05,9.2,0,1,2024,1.第1天
5269,2024-02-19,11.55,0,1,2024,1.第1天
8996,2024-02-19,-5.93,0,0,2024,0.非同買日
3034,2024-02-26,0.76,0,1,2024,1.第1天
6414,2024-02-26,2.12,0,3,2024,3.第3天
8299,2024-03-04,-5.04,0,1,2024,1.第1天
8996,2024-03-04,5.28,0,1,2024,1.第1天
2449,2024-03-11,2.16,0,0,2024,0.非同買日
8996,2024-03-11,3.68,0,1,2024,1.第1天
3533,2024-03-18,5.07,0,0,2024,0.非同買日
8996,2024-03-18,18.7,0,1,2024,1.第1天
2421,2024-03-25,6.13,0,3,2024,3.第3天
2317,2024-03-25,2.82,0,0,2024,0.非同買日
3037,2024-04-01,2.49,0,2,2024,2.第2天
6139,2024-04-01,12.58,0,0,2024,0.非同買日
2421,2024-04-08,-8.1,0,1,2024,1.第1天
6139,2024-04-15,-6.33,0,0,2024,0.非同買日
3131,2024-04-15,0.38,0,0,2024,0.非同買日
6274,2024-04-29,-1.95,0,5,2024,4.第4-5天
2383,2024-04-29,4.17,0,1,2024,1.第1天
3533,2024-05-06,1.09,0,2,2024,2.第2天
2303,2024-05-06,0.75,0,2,2024,2.第2天
2303,2024-05-13,0.73,0,1,2024,1.第1天
2313,2024-05-20,-2.65,0,1,2024,1.第1天
8210,2024-05-27,-8.03,0,1,2024,1.第1天
8996,2024-05-27,-4.49,0,0,2024,0.非同買日
2395,2024-06-03,-3.76,0,1,2024,1.第1天
3034,2024-06-17,-1.4,0,2,2024,2.第2天
2308,2024-06-24,3.1,0,0,2024,0.非同買日
6531,2024-06-24,-0.73,0,1,2024,1.第1天
3034,2024-07-01,-1.88,0,1,2024,1.第1天
2382,2024-07-08,1.42,0,1,2024,1.第1天
2308,2024-07-08,2.62,0,3,2024,3.第3天
3533,2024-07-15,-12.04,0,2,2024,2.第2天
3081,2024-07-15,-10.02,0,1,2024,1.第1天
3583,2024-08-12,11.75,0,2,2024,2.第2天
3231,2024-08-12,-2.54,0,1,2024,1.第1天
2303,2024-08-19,-2.2,0,2,2024,2.第2天
2345,2024-08-19,-1.73,0,2,2024,2.第2天
3034,2024-08-26,-2.23,0,1,2024,1.第1天
2059,2024-08-26,-4.61,0,0,2024,0.非同買日
3363,2024-09-02,-12.0,0,1,2024,1.第1天
3163,2024-09-02,-4.69,0,1,2024,1.第1天
6187,2024-09-09,19.54,0,0,2024,0.非同買日
6274,2024-09-09,2.48,0,0,2024,0.非同買日
2324,2024-09-16,-2.78,0,3,2024,3.第3天
2357,2024-09-16,7.62,0,3,2024,3.第3天
2317,2024-09-23,3.54,0,2,2024,2.第2天
3013,2024-09-23,3.22,0,1,2024,1.第1天
3231,2024-10-07,6.22,0,1,2024,1.第1天
3081,2024-10-07,11.1,0,0,2024,0.非同買日
3017,2024-10-14,4.01,0,2,2024,2.第2天
2382,2024-10-14,8.34,0,3,2024,3.第3天
3443,2024-10-21,-0.99,0,1,2024,1.第1天
3189,2024-10-21,-3.18,0,1,2024,1.第1天
3231,2024-10-28,1.59,0,0,2024,0.非同買日
2454,2024-10-28,-3.58,0,1,2024,1.第1天
3231,2024-11-04,4.54,0,2,2024,2.第2天
2317,2024-11-04,2.19,0,1,2024,1.第1天
2382,2024-11-11,-9.16,0,6,2024,5.第6天以上
6187,2024-11-11,-11.06,0,2,2024,2.第2天
3231,2024-11-25,-10.18,0,2,2024,2.第2天
6442,2024-11-25,-8.8,0,1,2024,1.第1天
2454,2024-12-02,0.54,0,1,2024,1.第1天
3044,2024-12-02,-1.11,0,1,2024,1.第1天
6442,2024-12-09,1.01,0,1,2024,1.第1天
2059,2024-12-09,-5.96,0,5,2024,4.第4-5天
6274,2024-12-16,-3.06,0,1,2024,1.第1天
2368,2024-12-16,-4.52,0,0,2024,0.非同買日
8299,2024-12-23,8.21,0,0,2024,0.非同買日
3044,2024-12-23,-0.35,0,0,2024,0.非同買日
8046,2024-12-30,12.79,0,0,2024,0.非同買日
2383,2024-12-30,-0.44,0,0,2024,0.非同買日
2356,2025-01-06,-3.82,0,2,2025,2.第2天
3231,2025-01-20,-11.64,0,1,2025,1.第1天
3661,2025-01-20,-7.35,0,1,2025,1.第1天
2357,2025-02-03,2.47,0,1,2025,1.第1天
2324,2025-02-03,1.41,0,2,2025,2.第2天
2357,2025-02-10,1.18,0,0,2025,0.非同買日
3443,2025-02-17,-0.6,0,1,2025,1.第1天
2357,2025-02-17,1.88,0,1,2025,1.第1天
2454,2025-02-24,-2.53,0,1,2025,1.第1天
2313,2025-02-24,-6.87,0,0,2025,0.非同買日
2359,2025-03-03,-6.26,0,1,2025,1.第1天
2303,2025-03-03,2.71,0,0,2025,0.非同買日
2356,2025-03-10,-4.94,0,0,2025,0.非同買日
3017,2025-03-10,-1.13,0,0,2025,0.非同買日
3105,2025-03-24,-10.24,0,0,2025,0.非同買日
3035,2025-03-24,-3.86,0,0,2025,0.非同買日
2059,2025-04-21,6.96,0,0,2025,0.非同買日
2308,2025-04-28,4.51,0,1,2025,1.第1天
2330,2025-04-28,3.95,0,2,2025,2.第2天
2382,2025-05-05,4.24,0,2,2025,2.第2天
3231,2025-05-05,4.2,0,2,2025,2.第2天
6669,2025-05-12,-0.38,0,1,2025,1.第1天
3661,2025-05-12,2.35,0,1,2025,1.第1天
2421,2025-05-19,2.37,0,1,2025,1.第1天
3706,2025-05-19,5.08,0,0,2025,0.非同買日
3231,2025-05-26,-1.46,0,1,2025,1.第1天
6139,2025-05-26,0.0,0,1,2025,1.第1天
3653,2025-06-02,5.05,0,1,2025,1.第1天
2382,2025-06-02,1.24,0,2,2025,2.第2天
6515,2025-06-09,2.95,0,3,2025,3.第3天
6187,2025-06-09,5.89,0,4,2025,4.第4-5天
3044,2025-06-16,5.22,0,1,2025,1.第1天
3661,2025-06-23,8.71,0,1,2025,1.第1天
6187,2025-06-23,7.66,0,1,2025,1.第1天
3044,2025-06-30,-2.0,0,0,2025,0.非同買日
2368,2025-07-07,3.57,0,0,2025,0.非同買日
3037,2025-07-07,5.0,0,0,2025,0.非同買日
6531,2025-07-14,-3.05,0,0,2025,0.非同買日
8210,2025-07-14,1.09,0,1,2025,1.第1天
6139,2025-07-21,-0.02,0,3,2025,3.第3天
3037,2025-07-28,0.9,0,1,2025,1.第1天
6274,2025-07-28,-1.92,0,2,2025,2.第2天
3017,2025-08-04,14.94,0,1,2025,1.第1天
2360,2025-08-11,1.32,0,2,2025,2.第2天
3037,2025-08-18,-6.55,0,1,2025,1.第1天
6274,2025-08-18,-9.44,0,0,2025,0.非同買日
3443,2025-08-25,2.08,0,1,2025,1.第1天
2449,2025-08-25,16.27,0,2,2025,2.第2天
6442,2025-09-01,2.1,0,0,2025,0.非同買日
3013,2025-09-08,-7.45,0,2,2025,2.第2天
2382,2025-09-15,1.2,0,1,2025,1.第1天
3081,2025-09-22,-5.97,0,1,2025,1.第1天
3017,2025-10-13,-1.46,0,2,2025,2.第2天
3587,2025-10-20,-4.97,0,1,2025,1.第1天
6442,2025-10-20,1.26,0,2,2025,2.第2天
3693,2025-10-27,15.34,0,0,2025,0.非同買日
2345,2025-11-03,-3.37,0,3,2025,3.第3天
6669,2025-11-10,3.22,0,1,2025,1.第1天
3653,2025-11-17,1.35,0,0,2025,0.非同買日
6515,2025-11-24,2.41,0,0,2025,0.非同買日
3081,2025-11-24,18.79,0,1,2025,1.第1天
3037,2025-12-01,11.26,0,1,2025,1.第1天
3653,2025-12-01,7.21,0,0,2025,0.非同買日
3706,2025-12-08,-6.85,0,4,2025,4.第4-5天
2345,2025-12-15,-3.88,0,0,2025,0.非同買日
2383,2025-12-15,-0.91,0,0,2025,0.非同買日
6274,2025-12-22,9.91,0,2,2025,2.第2天
2059,2025-12-29,-8.65,0,2,2025,2.第2天
3711,2026-01-05,6.76,0,1,2026,1.第1天
3711,2026-01-12,5.02,0,2,2026,2.第2天
2313,2026-01-19,22.61,0,0,2026,0.非同買日
3037,2026-01-19,9.97,0,0,2026,0.非同買日
3037,2026-01-26,2.83,0,0,2026,0.非同買日
2313,2026-01-26,-3.41,0,0,2026,0.非同買日
6515,2026-02-02,15.56,0,0,2026,0.非同買日
2345,2026-02-09,6.64,0,2,2026,2.第2天
2324,2026-03-09,0.67,0,1,2026,1.第1天
6531,2026-03-16,-1.54,0,1,2026,1.第1天
2383,2026-03-23,-0.95,0,0,2026,0.非同買日
6531,2026-05-18,-23.28,0,0,2026,0.非同買日
2360,2026-05-25,4.25,0,1,2026,1.第1天
3017,2026-06-01,-8.27,0,2,2026,2.第2天
6213,2026-06-29,15.39,0,0,2026,0.非同買日
3711,2026-07-13,-8.91,0,0,2026,0.非同買日
2360,2026-07-27,-13.14,0,0,2026,0.非同買日
3034,2021-02-01,27.99,0,0,2021,0.非同買日
2330,2021-08-09,-2.94,0,0,2021,0.非同買日
6442,2022-04-11,11.24,0,0,2022,0.非同買日
3289,2022-04-11,-7.11,0,0,2022,0.非同買日
8996,2022-06-13,-8.88,0,0,2022,0.非同買日
2368,2022-06-13,-7.07,0,0,2022,0.非同買日
5443,2024-07-22,-9.52,0,0,2024,0.非同買日
6442,2024-09-30,21.46,0,0,2024,0.非同買日
6531,2024-09-30,1.04,0,0,2024,0.非同買日
3693,2024-11-18,3.57,0,0,2024,0.非同買日
3338,2024-11-18,5.47,0,0,2024,0.非同買日
6117,2025-03-17,-1.06,0,0,2025,0.非同買日
3163,2025-03-17,9.18,0,0,2025,0.非同買日
2356,2021-02-22,4.41,0,2,2021,2.第2天
2357,2021-02-22,3.0,0,2,2021,2.第2天
3189,2021-02-22,-2.62,0,1,2021,1.第1天
3231,2021-03-08,0.34,0,2,2021,2.第2天
8299,2021-03-08,-3.01,0,0,2021,0.非同買日
3034,2021-03-15,1.7,0,0,2021,0.非同買日
2376,2021-03-15,-1.65,0,0,2021,0.非同買日
2382,2021-03-15,-0.93,0,0,2021,0.非同買日
2353,2021-03-22,2.54,0,1,2021,1.第1天
2376,2021-03-22,-1.93,0,0,2021,0.非同買日
3231,2021-03-22,-2.33,0,0,2021,0.非同買日
2303,2021-03-29,1.11,0,0,2021,0.非同買日
8299,2021-03-29,-2.0,0,0,2021,0.非同買日
2308,2021-03-29,-0.6,0,0,2021,0.非同買日
2357,2021-04-12,-1.66,0,0,2021,0.非同買日
2382,2021-04-19,-0.09,0,1,2021,1.第1天
2356,2021-04-19,-0.05,0,1,2021,1.第1天
2345,2021-04-19,-1.51,0,1,2021,1.第1天
2454,2021-04-26,0.33,0,0,2021,0.非同買日
3711,2021-04-26,3.61,0,1,2021,1.第1天
3034,2021-04-26,0.69,0,0,2021,0.非同買日
3533,2021-05-03,-8.02,0,2,2021,2.第2天
6669,2021-05-03,2.14,0,2,2021,2.第2天
2308,2021-05-03,-8.06,0,1,2021,1.第1天
2357,2021-05-10,-5.61,0,0,2021,0.非同買日
2449,2021-05-10,-10.12,0,1,2021,1.第1天
8299,2021-05-10,-18.13,0,0,2021,0.非同買日
3533,2021-05-24,2.09,0,0,2021,0.非同買日
8046,2021-05-24,-1.99,0,0,2021,0.非同買日
2345,2021-05-24,-3.02,0,1,2021,1.第1天
