期間,進場方式,股票代號,名稱,買進日,賣出日,買進價,賣出價,損益%,損益金額,持有天數,出場原因
全期間2021-2026,一次買完,6196,未知,2025-06-30,2025-07-18,180.8,208.98,14.89,43144.66,18,15%停利
全期間2021-2026,一次買完,4755,未知,2025-06-30,2025-07-31,110.49,110.98,-0.16,-530.49,31,積分轉負
全期間2021-2026,一次買完,6770,未知,2025-07-07,2025-07-09,17.3,15.95,-8.35,-22008.92,2,積分轉負
全期間2021-2026,一次買完,8046,南電,2025-07-07,2025-07-11,124.74,144.2,14.91,37643.32,4,15%停利
全期間2021-2026,一次買完,2301,未知,2025-07-07,2025-07-17,110.32,111.28,0.27,1325.12,10,積分轉負
全期間2021-2026,一次買完,3017,奇鋐,2025-07-14,2025-07-23,821.81,836.68,1.2,6255.4,9,積分轉負
全期間2021-2026,一次買完,2308,台達電,2025-07-14,2025-07-31,470.54,564.05,19.16,91734.49,17,15%停利
全期間2021-2026,一次買完,6196,未知,2025-07-21,2025-07-23,209.97,202.06,-4.34,-22034.83,2,積分轉負
全期間2021-2026,一次買完,2059,川湖,2025-07-21,2025-08-07,2472.62,2892.96,16.3,80090.64,17,15%停利
全期間2021-2026,一次買完,6488,未知,2025-07-28,2025-07-31,346.96,339.53,-2.73,-15127.99,3,積分轉負
全期間2021-2026,一次買完,8086,未知,2025-07-28,2025-08-14,95.01,109.36,14.42,64222.44,17,15%停利
全期間2021-2026,一次買完,2308,台達電,2025-08-04,2025-08-15,589.92,682.43,14.99,56911.08,11,15%停利
全期間2021-2026,一次買完,2383,台光電,2025-08-04,2025-08-15,1095.63,1263.42,14.63,44887.67,11,15%停利
全期間2021-2026,一次買完,2360,致茂,2025-08-04,2025-08-22,490.35,492.83,-0.1,-299.29,18,積分轉負
全期間2021-2026,一次買完,2345,智邦,2025-08-11,2025-08-20,1011.99,948.49,-6.84,-17432.1,9,觸發停損
全期間2021-2026,一次買完,6669,緯穎,2025-08-11,2025-08-20,3085.63,2900.98,-6.55,-19206.57,9,觸發停損
全期間2021-2026,一次買完,2059,川湖,2025-08-11,2025-08-20,2972.09,2823.73,-5.56,-13828.43,9,積分轉負
全期間2021-2026,一次買完,8996,高力,2025-08-11,2025-08-25,337.67,393.87,15.94,32093.46,14,15%停利
全期間2021-2026,一次買完,3661,世芯-KY,2025-08-18,2025-08-20,4190.31,3625.66,-13.99,-44691.98,2,觸發停損
全期間2021-2026,一次買完,6213,聯茂,2025-08-18,2025-08-25,127.93,121.98,-5.22,-10616.91,7,積分轉負
全期間2021-2026,一次買完,2317,鴻海,2025-08-18,2025-08-29,203.93,197.62,-3.67,-17516.2,11,積分轉負
全期間2021-2026,一次買完,3653,健策,2025-08-25,2025-08-29,1778.95,2082.07,16.34,18874.18,4,15%停利
全期間2021-2026,一次買完,2449,京元電子,2025-08-25,2025-08-29,128.56,148.01,14.44,19514.82,4,15%停利
全期間2021-2026,一次買完,3443,創意,2025-08-25,2025-09-01,1294.1,1328.95,2.08,3807.41,7,積分轉負
全期間2021-2026,一次買完,3706,神達,2025-08-25,2025-09-02,88.75,86.4,-3.23,-4329.03,8,積分轉負
全期間2021-2026,一次買完,2404,未知,2025-08-25,2025-09-03,1085.14,1027.0,-5.92,-7854.75,9,觸發停損
全期間2021-2026,一次買完,3189,景碩,2025-08-25,2025-09-03,107.32,103.82,-3.83,-5685.0,9,積分轉負
全期間2021-2026,一次買完,6139,亞翔,2025-08-25,2025-09-11,331.59,387.0,16.01,24044.28,17,15%停利
全期間2021-2026,一次買完,6274,台燿,2025-09-01,2025-09-03,338.29,317.96,-6.57,-10595.48,2,積分轉負
全期間2021-2026,一次買完,2360,致茂,2025-09-01,2025-09-04,554.31,538.45,-3.44,-10305.85,3,積分轉負
全期間2021-2026,一次買完,6515,穎崴,2025-09-01,2025-09-05,1498.92,1732.19,14.87,37498.28,4,15%停利
全期間2021-2026,一次買完,2059,川湖,2025-09-01,2025-09-10,2965.0,3485.0,16.83,48199.59,9,15%停利
全期間2021-2026,一次買完,6187,萬潤,2025-09-08,2025-09-10,399.92,371.28,-7.72,-13114.95,2,積分轉負
全期間2021-2026,一次買完,2455,全新,2025-09-08,2025-09-11,157.43,152.46,-3.73,-6209.55,3,積分轉負
全期間2021-2026,一次買完,1560,未知,2025-09-08,2025-09-12,341.71,323.83,-5.8,-9843.76,4,積分轉負
全期間2021-2026,一次買完,3227,未知,2025-09-08,2025-09-18,195.74,226.77,15.16,38598.43,10,15%停利
全期間2021-2026,一次買完,3363,上詮,2025-09-08,2025-09-25,382.0,353.0,-8.14,-9419.38,17,積分轉負
全期間2021-2026,一次買完,6223,未知,2025-09-08,2025-10-08,1519.81,1679.26,9.83,12140.28,30,積分轉負
全期間2021-2026,一次買完,6488,未知,2025-09-15,2025-09-18,405.45,486.24,19.21,44863.01,3,15%停利
全期間2021-2026,一次買完,8299,群聯,2025-09-15,2025-09-24,655.54,686.14,4.04,7500.33,9,積分轉負
全期間2021-2026,一次買完,3324,雙鴻,2025-09-15,2025-09-25,819.6,850.25,3.12,5618.19,10,積分轉負
全期間2021-2026,一次買完,3037,欣興,2025-09-15,2025-09-26,141.71,148.7,4.3,7272.39,11,積分轉負
全期間2021-2026,一次買完,6239,未知,2025-09-15,2025-09-26,148.08,137.3,-7.84,-18166.16,11,積分轉負
全期間2021-2026,一次買完,8046,南電,2025-09-22,2025-10-15,235.01,280.91,18.82,91994.6,23,15%停利
全期間2021-2026,一次買完,6488,未知,2025-09-22,2025-10-29,506.57,508.55,-0.21,-1069.05,37,積分轉負
全期間2021-2026,一次買完,2330,台積電,2025-10-20,2025-10-23,1466.37,1436.65,-2.61,-6059.25,3,積分轉負
全期間2021-2026,一次買完,6442,光聖,2025-10-20,2025-10-23,849.66,787.2,-7.91,-7818.31,3,積分轉負
全期間2021-2026,一次買完,3189,景碩,2025-10-20,2025-10-23,150.74,144.75,-4.55,-4429.38,3,積分轉負
全期間2021-2026,一次買完,3013,晟銘電,2025-10-20,2025-10-27,131.47,123.5,-6.62,-9385.08,7,積分轉負
全期間2021-2026,一次買完,2313,華通,2025-10-20,2025-10-28,85.75,85.25,-1.17,-1489.52,8,積分轉負
全期間2021-2026,一次買完,3587,閎康,2025-10-20,2025-10-28,212.48,200.18,-6.35,-10716.7,8,積分轉負
全期間2021-2026,一次買完,8210,勤誠,2025-10-20,2025-10-28,719.32,894.45,23.6,31586.37,8,15%停利
全期間2021-2026,一次買完,3017,奇鋐,2025-10-27,2025-10-30,1190.0,1410.0,17.78,50444.12,3,15%停利
全期間2021-2026,一次買完,6770,未知,2025-10-27,2025-11-03,31.5,30.1,-5.02,-9883.79,7,積分轉負
全期間2021-2026,一次買完,8046,南電,2025-10-27,2025-11-05,277.92,271.43,-2.92,-6319.84,9,積分轉負
全期間2021-2026,一次買完,6223,未知,2025-10-27,2025-11-11,1943.36,1788.89,-8.5,-25624.52,15,觸發停損
全期間2021-2026,一次買完,3324,雙鴻,2025-11-03,2025-11-05,1082.59,1008.44,-7.41,-12094.07,2,積分轉負
全期間2021-2026,一次買完,2345,智邦,2025-11-03,2025-11-06,1066.56,1046.71,-2.45,-4400.13,3,積分轉負
全期間2021-2026,一次買完,2449,京元電子,2025-11-03,2025-11-07,212.52,202.56,-5.26,-7752.06,4,積分轉負
全期間2021-2026,一次買完,6213,聯茂,2025-11-03,2025-11-10,118.5,104.13,-12.66,-23475.1,7,觸發停損
全期間2021-2026,一次買完,8299,群聯,2025-11-03,2025-11-11,1095.85,1293.3,17.31,22432.1,8,15%停利
全期間2021-2026,一次買完,1519,未知,2025-11-03,2025-11-21,702.42,614.84,-12.99,-25144.14,18,觸發停損
全期間2021-2026,一次買完,8210,勤誠,2025-11-10,2025-11-13,1004.28,999.33,-1.09,-5913.15,3,積分轉負
全期間2021-2026,一次買完,3443,創意,2025-11-10,2025-11-25,1881.43,2165.14,14.39,65400.47,15,15%停利
全期間2021-2026,一次買完,3529,力旺,2025-11-17,2025-11-20,2136.1,1992.03,-7.3,-28060.65,3,積分轉負
全期間2021-2026,一次買完,6442,光聖,2025-11-17,2025-11-25,1080.67,1298.78,19.46,59525.25,8,15%停利
全期間2021-2026,一次買完,2383,台光電,2025-11-17,2025-12-02,1450.0,1440.0,-1.28,-3952.77,15,積分轉負
全期間2021-2026,一次買完,1519,未知,2025-12-01,2025-12-03,631.82,630.93,-0.74,-832.75,2,積分轉負
全期間2021-2026,一次買完,3105,穩懋,2025-12-01,2025-12-09,140.41,166.3,17.73,18108.71,8,15%停利
全期間2021-2026,一次買完,3037,欣興,2025-12-01,2025-12-10,196.6,227.04,14.79,17567.3,9,15%停利
全期間2021-2026,一次買完,3653,健策,2025-12-01,2025-12-11,2782.72,2911.92,4.02,4521.03,10,積分轉負
全期間2021-2026,一次買完,2454,聯發科,2025-12-01,2025-12-12,1409.1,1370.1,-3.35,-6161.41,11,積分轉負
全期間2021-2026,一次買完,2356,英業達,2025-12-01,2025-12-12,42.67,42.28,-1.5,-3296.39,11,積分轉負
全期間2021-2026,一次買完,3711,日月光投控,2025-12-01,2025-12-16,222.47,226.93,1.39,2086.86,15,積分轉負
全期間2021-2026,一次買完,3706,神達,2025-12-08,2025-12-11,93.8,86.5,-8.33,-55894.36,3,觸發停損
全期間2021-2026,一次買完,2337,未知,2025-12-08,2026-01-02,37.25,43.35,15.68,51638.63,25,15%停利
全期間2021-2026,一次買完,2313,華通,2025-12-22,2025-12-30,95.55,97.03,0.95,1151.56,8,積分轉負
全期間2021-2026,一次買完,2368,金像電,2025-12-22,2026-01-02,645.43,638.48,-1.67,-2624.15,11,積分轉負
全期間2021-2026,一次買完,6274,台燿,2025-12-22,2026-01-05,450.4,471.23,4.0,6202.16,14,積分轉負
全期間2021-2026,一次買完,6770,未知,2025-12-22,2026-01-06,40.45,47.75,17.34,21519.99,15,15%停利
全期間2021-2026,一次買完,3324,雙鴻,2025-12-22,2026-01-07,979.77,966.91,-1.9,-3577.8,16,積分轉負
全期間2021-2026,一次買完,4991,未知,2025-12-22,2026-01-08,211.5,209.5,-1.54,-2322.18,17,積分轉負
全期間2021-2026,一次買完,3105,穩懋,2025-12-22,2026-01-12,190.2,232.03,21.26,21876.31,21,15%停利
全期間2021-2026,一次買完,6531,愛普*,2026-01-05,2026-01-08,475.74,451.9,-5.58,-14471.92,3,積分轉負
全期間2021-2026,一次買完,3131,弘塑,2026-01-05,2026-01-16,1733.1,1757.65,0.81,2287.59,11,積分轉負
全期間2021-2026,一次買完,3189,景碩,2026-01-05,2026-01-19,167.71,204.12,20.98,41258.99,14,15%停利
全期間2021-2026,一次買完,3680,未知,2026-01-05,2026-01-30,404.54,399.09,-1.94,-5056.18,25,觸發停損
全期間2021-2026,一次買完,2337,未知,2026-01-12,2026-01-19,61.2,73.7,19.7,88617.37,7,15%停利
全期間2021-2026,一次買完,3693,營邦,2026-01-12,2026-01-22,378.0,342.5,-9.93,-54661.1,10,積分轉負
全期間2021-2026,一次買完,1514,未知,2026-01-19,2026-01-21,115.22,133.94,15.55,61636.43,2,15%停利
全期間2021-2026,一次買完,8046,南電,2026-01-19,2026-01-22,317.33,369.72,15.81,49610.37,3,15%停利
全期間2021-2026,一次買完,3443,創意,2026-01-19,2026-01-27,2682.78,2573.28,-4.66,-13473.82,8,積分轉負
全期間2021-2026,一次買完,3533,嘉澤,2026-01-26,2026-01-30,1454.21,1405.08,-3.96,-6341.04,4,積分轉負
全期間2021-2026,一次買完,6274,台燿,2026-01-26,2026-01-30,507.94,499.01,-2.35,-5524.49,4,積分轉負
全期間2021-2026,一次買完,8299,群聯,2026-01-26,2026-02-02,2059.96,2129.45,2.76,3772.09,7,觸發停損
全期間2021-2026,一次買完,2313,華通,2026-01-26,2026-02-02,175.25,170.3,-3.41,-4979.01,7,積分轉負
全期間2021-2026,一次買完,6510,未知,2026-01-26,2026-02-03,3202.73,3754.75,16.53,26027.49,8,15%停利
全期間2021-2026,一次買完,3037,欣興,2026-01-26,2026-02-03,332.32,384.21,14.92,24293.83,8,15%停利
全期間2021-2026,一次買完,6415,未知,2026-02-02,2026-02-05,286.98,270.63,-6.26,-18472.83,3,積分轉負
全期間2021-2026,一次買完,3653,健策,2026-02-02,2026-02-06,2936.77,2951.67,-0.09,-365.81,4,積分轉負
全期間2021-2026,一次買完,4958,未知,2026-02-02,2026-02-09,182.25,180.76,-1.41,-4423.98,7,積分轉負
全期間2021-2026,一次買完,2337,未知,2026-02-09,2026-02-23,88.8,103.5,15.86,12414.26,14,15%停利
全期間2021-2026,一次買完,4979,未知,2026-02-09,2026-02-24,336.76,390.98,15.41,16582.02,15,15%停利
全期間2021-2026,一次買完,2454,聯發科,2026-02-09,2026-02-24,1819.13,1814.16,-0.87,-1300.42,15,積分轉負
全期間2021-2026,一次買完,3711,日月光投控,2026-02-09,2026-02-24,324.04,378.04,15.97,26296.76,15,15%停利
全期間2021-2026,一次買完,2383,台光電,2026-02-09,2026-02-25,2080.0,2420.0,15.65,17805.6,16,15%停利
全期間2021-2026,一次買完,8996,高力,2026-02-09,2026-02-26,878.24,874.26,-1.05,-1286.87,17,積分轉負
全期間2021-2026,一次買完,2368,金像電,2026-02-09,2026-03-02,791.4,781.47,-1.85,-2319.2,21,積分轉負
全期間2021-2026,一次買完,2345,智邦,2026-02-09,2026-03-12,1294.75,1493.18,14.64,20038.11,31,15%停利
全期間2021-2026,一次買完,2313,華通,2026-02-23,2026-03-05,202.98,202.98,-0.6,-5982.05,10,積分轉負
全期間2021-2026,一次買完,2337,未知,2026-03-02,2026-03-04,116.0,98.0,-16.02,-46028.18,2,積分轉負
全期間2021-2026,一次買完,4979,未知,2026-03-02,2026-03-05,460.12,397.94,-14.03,-51104.13,3,積分轉負
全期間2021-2026,一次買完,8046,南電,2026-03-02,2026-03-09,539.87,422.11,-22.28,-77643.85,7,觸發停損
全期間2021-2026,一次買完,6223,未知,2026-03-30,2026-04-08,3722.28,4295.32,14.7,41560.2,9,15%停利
全期間2021-2026,一次買完,4958,未知,2026-03-30,2026-04-09,224.96,261.71,15.64,39423.42,10,15%停利
全期間2021-2026,一次買完,8046,南電,2026-03-30,2026-04-09,578.79,667.6,14.65,29600.69,10,15%停利
全期間2021-2026,一次買完,3533,嘉澤,2026-03-30,2026-04-20,2181.32,2579.26,17.54,45982.6,21,15%停利
全期間2021-2026,一次買完,3529,力旺,2026-04-13,2026-04-16,3139.56,3681.04,16.55,57707.06,3,15%停利
全期間2021-2026,一次買完,2455,全新,2026-04-13,2026-04-21,291.02,337.71,15.35,46832.55,8,15%停利
全期間2021-2026,一次買完,8996,高力,2026-04-13,2026-04-27,1095.0,1070.0,-2.87,-9884.12,14,積分轉負
全期間2021-2026,一次買完,4979,未知,2026-04-20,2026-04-23,704.36,564.09,-20.39,-37705.72,3,觸發停損
全期間2021-2026,一次買完,3105,穩懋,2026-04-20,2026-04-24,589.52,544.71,-8.15,-12124.03,4,積分轉負
全期間2021-2026,一次買完,4991,未知,2026-04-20,2026-04-27,724.0,570.0,-21.74,-33332.17,7,觸發停損
全期間2021-2026,一次買完,8046,南電,2026-04-20,2026-04-28,794.33,930.05,16.39,23753.82,8,15%停利
全期間2021-2026,一次買完,2308,台達電,2026-04-20,2026-05-04,1890.12,2208.45,16.14,31398.78,14,15%停利
全期間2021-2026,一次買完,3653,健策,2026-04-20,2026-05-06,4989.02,4278.44,-14.76,-25514.98,16,觸發停損
全期間2021-2026,一次買完,2454,聯發科,2026-04-27,2026-05-04,2420.54,2852.95,17.16,87237.19,7,15%停利
全期間2021-2026,一次買完,2383,台光電,2026-04-27,2026-05-20,4730.0,4395.0,-7.64,-37398.36,23,積分轉負
全期間2021-2026,一次買完,3189,景碩,2026-05-04,2026-05-07,530.09,491.66,-7.81,-22365.11,3,積分轉負
全期間2021-2026,一次買完,2368,金像電,2026-05-04,2026-05-11,1429.88,1390.16,-3.36,-11740.46,7,積分轉負
全期間2021-2026,一次買完,2345,智邦,2026-05-04,2026-05-18,2485.33,2475.41,-1.0,-3607.51,14,積分轉負
全期間2021-2026,一次買完,6488,未知,2026-05-11,2026-05-13,831.78,747.11,-10.72,-32013.4,2,積分轉負
全期間2021-2026,一次買完,2059,川湖,2026-05-11,2026-05-14,5520.0,5010.0,-9.78,-35564.44,3,積分轉負
全期間2021-2026,一次買完,3443,創意,2026-05-11,2026-05-15,5704.01,4823.03,-15.95,-53645.72,4,積分轉負
全期間2021-2026,一次買完,2492,未知,2026-05-25,2026-05-28,319.8,387.94,20.58,24693.68,3,15%停利
全期間2021-2026,一次買完,6770,未知,2026-05-25,2026-05-28,67.6,80.7,18.66,20373.81,3,15%停利
全期間2021-2026,一次買完,6223,未知,2026-05-25,2026-05-29,6178.89,5939.7,-4.45,-4257.03,4,積分轉負
全期間2021-2026,一次買完,2357,華碩,2026-05-25,2026-06-01,666.46,786.78,17.35,30162.04,7,15%停利
全期間2021-2026,一次買完,2313,華通,2026-05-25,2026-06-03,295.55,266.5,-10.37,-10514.27,9,積分轉負
全期間2021-2026,一次買完,6412,未知,2026-05-25,2026-06-05,99.91,94.05,-6.43,-10177.37,11,積分轉負
全期間2021-2026,一次買完,2458,未知,2026-05-25,2026-06-05,163.5,158.5,-3.64,-5341.87,11,積分轉負
全期間2021-2026,一次買完,6274,台燿,2026-05-25,2026-06-10,1600.0,1500.0,-6.81,-6423.4,16,積分轉負
全期間2021-2026,一次買完,6531,愛普*,2026-06-01,2026-06-03,1117.33,1092.5,-2.81,-3534.1,2,積分轉負
全期間2021-2026,一次買完,3706,神達,2026-06-01,2026-06-05,93.5,92.4,-1.77,-6093.64,4,積分轉負
全期間2021-2026,一次買完,3231,緯創,2026-06-01,2026-06-08,167.84,157.72,-6.6,-21680.27,7,觸發停損
全期間2021-2026,一次買完,2492,未知,2026-06-01,2026-06-16,413.8,491.39,18.04,36162.19,15,15%停利
全期間2021-2026,一次買完,2404,未知,2026-06-15,2026-06-17,1337.04,1240.16,-7.8,-11287.44,2,積分轉負
全期間2021-2026,一次買完,8996,高力,2026-06-15,2026-06-17,1255.0,1515.0,19.99,20098.97,2,15%停利
全期間2021-2026,一次買完,6274,台燿,2026-06-15,2026-06-18,1570.0,1835.0,16.18,14232.96,3,15%停利
全期間2021-2026,一次買完,2454,聯發科,2026-06-15,2026-06-22,4443.45,4438.48,-0.71,-773.87,7,積分轉負
全期間2021-2026,一次買完,2376,技嘉,2026-06-15,2026-06-22,337.04,327.39,-3.44,-5240.06,7,積分轉負
全期間2021-2026,一次買完,5347,未知,2026-06-15,2026-06-25,170.47,214.91,25.32,37038.67,10,15%停利
全期間2021-2026,一次買完,3034,聯詠,2026-06-15,2026-06-26,473.99,487.4,2.21,5717.67,11,觸發停損
全期間2021-2026,一次買完,6488,未知,2026-06-22,2026-06-24,1110.71,961.28,-13.97,-23482.95,2,積分轉負
全期間2021-2026,一次買完,6274,台燿,2026-06-22,2026-06-24,1900.0,1765.0,-7.66,-10603.09,2,積分轉負
全期間2021-2026,一次買完,2382,廣達,2026-06-22,2026-06-24,364.44,356.77,-2.69,-5013.31,2,積分轉負
全期間2021-2026,一次買完,6257,未知,2026-06-22,2026-06-29,238.73,221.01,-7.98,-14902.69,7,積分轉負
全期間2021-2026,一次買完,1560,未知,2026-06-22,2026-07-06,708.25,740.04,3.86,7727.76,14,積分轉負
全期間2021-2026,一次買完,2492,未知,2026-06-22,2026-07-07,613.74,499.35,-19.13,-22895.28,15,積分轉負
全期間2021-2026,一次買完,5434,未知,2026-06-29,2026-07-06,525.99,509.4,-3.73,-16110.06,7,積分轉負
全期間2021-2026,一次買完,6139,亞翔,2026-06-29,2026-07-08,955.0,866.0,-9.86,-29291.17,9,積分轉負
全期間2021-2026,一次買完,8046,南電,2026-06-29,2026-07-13,1080.0,1270.0,16.89,45756.81,14,15%停利
全期間2021-2026,一次買完,6414,樺漢,2026-07-20,2026-07-22,405.0,490.0,20.26,33159.51,2,15%停利
全期間2021-2026,一次買完,3231,緯創,2026-07-20,2026-07-23,143.5,173.5,20.18,42331.22,3,15%停利
全期間2021-2026,一次買完,2412,未知,2026-07-20,2026-08-04,139.0,136.5,-2.39,-11748.7,15,積分轉負
全期間2021-2026,一次買完,6533,未知,2026-07-20,2026-08-07,231.0,256.0,10.16,13636.29,18,期末平倉
全期間2021-2026,一次買完,2317,鴻海,2026-07-27,2026-07-29,253.0,237.0,-6.88,-28132.66,2,積分轉負
全期間2021-2026,一次買完,3231,緯創,2026-07-27,2026-08-07,177.0,183.5,3.05,8279.21,11,期末平倉
全期間2021-2026,一次買完,3034,聯詠,2026-07-27,2026-08-07,518.0,542.0,4.01,12827.42,11,期末平倉
全期間2021-2026,3:3:4分批,3706,神達,2021-01-11,2021-01-12,22.88,22.61,-1.75,-657.05,1,觸發停損
全期間2021-2026,3:3:4分批,3044,健鼎,2021-01-11,2021-01-12,93.16,91.66,-2.2,-823.13,1,觸發停損
全期間2021-2026,3:3:4分批,2383,台光電,2021-01-11,2021-01-12,139.34,135.88,-3.07,-1150.43,1,觸發停損
全期間2021-2026,3:3:4分批,3443,創意,2021-01-11,2021-01-12,376.26,372.98,-1.46,-549.27,1,觸發停損
全期間2021-2026,3:3:4分批,2454,聯發科,2021-01-11,2021-01-12,600.01,596.48,-1.18,-443.34,1,觸發停損
全期間2021-2026,3:3:4分批,3037,欣興,2021-01-11,2021-01-13,84.93,87.34,2.23,836.2,2,觸發停損
全期間2021-2026,3:3:4分批,3189,景碩,2021-01-11,2021-01-13,79.02,79.38,-0.15,-56.23,2,觸發停損
全期間2021-2026,3:3:4分批,3529,力旺,2021-01-11,2021-01-13,617.97,634.13,2.0,750.58,2,觸發停損
全期間2021-2026,3:3:4分批,3324,雙鴻,2021-01-18,2021-01-19,214.85,209.15,-3.24,-1213.27,1,觸發停損
全期間2021-2026,3:3:4分批,3227,未知,2021-01-18,2021-01-19,143.77,143.04,-1.1,-414.03,1,觸發停損
全期間2021-2026,3:3:4分批,3711,日月光投控,2021-01-18,2021-01-20,77.09,80.16,3.36,1259.28,2,觸發停損
全期間2021-2026,3:3:4分批,2395,研華,2021-01-18,2021-01-20,291.14,294.69,0.61,229.64,2,觸發停損
全期間2021-2026,3:3:4分批,2303,聯電,2021-01-18,2021-01-20,36.84,38.66,4.31,1615.05,2,觸發停損
全期間2021-2026,3:3:4分批,3374,未知,2021-01-18,2021-01-20,183.29,176.5,-4.28,-1604.9,2,觸發停損
